country_code,year,protest_count,conflict_count,repression_count,avg_goldstein,avg_tone,total_events
KGZ,2020,1.0,2.4,4.47,3.04,1.16,7.1
KGZ,2021,1.0,2.06,4.57,3.2,1.91,2.3
KGZ,2022,1.0,1.76,4.81,2.4,2.16,3.93
KGZ,2023,1.0,1.62,5.38,1.28,2.15,5.26
KGZ,2024,1.0,1.33,5.45,0.96,2.92,5.89
KGZ,2025,1.0,1.94,6.33,-0.44,1.36,6.85
KHM,1990,0.0,6.21,7.74,-8.38,-5.77,5.58
KHM,1991,0.0,6.1,7.74,-8.34,-5.45,4.53
KHM,1992,0.0,3.47,7.39,-6.62,-3.68,2.68
KHM,1993,0.0,5.75,6.94,-3.34,-1.61,3.33
KHM,1994,0.0,5.35,5.83,-0.34,-0.87,4.23
KHM,1995,0.0,5.35,5.83,-0.26,-0.85,4.11
KHM,1996,0.0,5.35,5.83,-0.26,-0.85,4.11
KHM,1997,0.0,7.75,6.26,-0.94,-0.7,2.73
KHM,1998,0.0,2.49,5.58,0.26,0.89,2.63
KHM,1999,0.0,2.49,5.58,0.18,0.87,3.15
KHM,2000,0.0,1.99,5.34,0.54,1.98,3.33
KHM,2001,0.0,1.91,5.19,0.8,2.04,3.33
KHM,2002,0.0,1.91,5.18,0.76,2.07,3.33
KHM,2003,0.0,1.91,5.18,0.58,2.03,1.66
KHM,2004,0.0,1.88,5.18,0.58,2.12,1.66
KHM,2005,0.0,1.98,5.36,0.2,2.03,2.18
KHM,2006,0.0,1.98,5.36,0.2,2.03,2.44
KHM,2007,0.0,1.98,5.43,0.22,1.87,2.44
KHM,2008,0.0,1.98,5.43,0.22,1.87,2.7
KHM,2009,0.0,1.98,5.43,0.22,1.87,2.43
KHM,2010,0.0,1.97,5.48,0.08,1.65,2.15
KHM,2011,0.0,1.97,5.48,0.08,1.65,2.15
KHM,2012,0.0,1.97,5.52,0.1,1.56,2.06
KHM,2013,0.0,1.98,5.5,-0.66,1.51,6.22
KHM,2014,0.0,2.08,5.6,-0.78,1.04,4.37
KHM,2015,0.0,2.07,5.58,-0.9,1.01,1.41
KHM,2016,0.0,2.16,5.98,-1.84,0.23,1.41
KHM,2017,0.0,2.24,6.17,-2.96,-0.05,1.84
KHM,2018,0.0,2.17,6.17,-2.78,-0.33,2.41
KHM,2019,0.0,2.11,6.02,-2.42,-0.24,2.6
KHM,2020,0.0,2.09,6.04,-3.0,-0.51,2.68
KHM,2021,0.0,2.25,6.62,-3.5,-1.18,2.76
KHM,2022,0.0,2.24,6.46,-3.32,-0.57,3.85
KHM,2023,0.0,2.6,7.21,-4.48,-1.08,3.67
KHM,2024,0.0,2.9,7.43,-4.88,-1.8,4.54
KHM,2025,0.0,2.87,7.59,-4.8,-2.23,4.59
KOR,1990,1.0,1.63,3.28,7.04,2.95,4.72
KOR,1991,1.0,1.63,3.28,7.04,2.95,4.42
KOR,1992,1.0,1.63,3.28,7.08,2.96,3.75
KOR,1993,1.0,1.46,2.71,7.92,3.55,3.75
KOR,1994,1.0,1.39,2.71,7.92,3.73,3.75
KOR,1995,1.0,1.39,2.71,7.92,3.73,3.75
KOR,1996,1.0,1.39,2.71,7.92,3.73,3.97
KOR,1997,1.0,1.39,2.71,7.98,3.75,4.29
KOR,1998,1.0,1.11,1.94,8.42,5.4,4.14
KOR,1999,1.0,1.11,1.94,8.5,5.42,3.49
KOR,2000,1.0,1.08,1.7,8.6,5.45,3.49
KOR,2001,1.0,1.08,1.7,8.6,5.45,3.49
KOR,2002,1.0,0.82,1.7,8.6,6.14,4.43
KOR,2003,1.0,0.82,1.7,8.6,6.14,3.03
KOR,2004,1.0,0.82,1.7,8.6,6.14,3.92
KOR,2005,1.0,0.82,1.7,8.6,6.14,2.98
KOR,2006,1.0,0.82,1.7,8.6,6.14,2.98
KOR,2007,1.0,0.82,1.7,8.58,6.14,3.47
KOR,2008,1.0,0.93,2.18,7.88,5.08,4.75
KOR,2009,1.0,0.93,2.18,7.86,5.07,3.9
KOR,2010,1.0,0.81,2.18,7.82,5.36,4.56
KOR,2011,1.0,0.81,2.18,7.82,5.36,4.69
KOR,2012,1.0,0.81,2.18,7.82,5.36,4.76
KOR,2013,1.0,0.81,2.16,7.62,5.31,3.63
KOR,2014,1.0,0.81,2.16,7.54,5.29,4.02
KOR,2015,1.0,0.81,2.15,7.62,5.33,4.12
KOR,2016,1.0,0.81,2.15,7.62,5.33,8.26
KOR,2017,1.0,0.93,1.19,8.62,7.01,7.3
KOR,2018,1.0,0.93,1.37,8.6,6.56,4.39
KOR,2019,1.0,0.93,1.65,8.42,5.85,3.9
KOR,2020,1.0,0.93,1.02,8.48,7.38,3.3
KOR,2021,1.0,0.55,1.02,8.58,8.42,3.45
KOR,2022,1.0,1.01,1.91,8.1,4.93,3.95
KOR,2023,1.0,0.97,1.91,7.56,4.9,3.93
KOR,2024,1.0,1.52,3.27,6.6,4.01,9.39
KOR,2025,1.0,1.1,1.56,8.24,6.07,10.6
KWT,1990,95.0,2.2,5.05,-1.8,-1.21,98.18
KWT,1991,95.0,2.05,5.01,-1.58,-0.81,98.9
KWT,1992,1.0,1.09,3.83,0.7,2.91,4.83
KWT,1993,1.0,0.98,4.05,0.44,3.37,6.11
KWT,1994,1.0,0.98,4.05,0.44,3.37,6.11
KWT,1995,1.0,0.98,4.05,0.44,3.37,6.11
KWT,1996,1.0,0.98,4.05,0.44,3.37,6.11
KWT,1997,1.0,0.98,4.1,0.46,3.26,6.11
KWT,1998,1.0,0.98,4.07,0.46,3.33,6.11
KWT,1999,1.0,0.98,4.07,0.46,3.33,6.11
KWT,2000,1.0,1.01,4.15,0.34,3.3,5.52
KWT,2001,1.0,1.01,4.15,0.34,3.3,6.12
KWT,2002,1.0,1.58,4.15,0.42,1.81,6.12
KWT,2003,1.0,1.47,4.15,0.4,2.09,6.12
KWT,2004,1.0,1.16,4.15,0.4,2.92,6.12
KWT,2005,1.0,1.16,4.15,0.46,2.93,4.66
KWT,2006,1.0,1.01,4.15,0.52,3.35,4.59
KWT,2007,1.0,1.01,4.15,0.46,3.34,6.02
KWT,2008,1.0,1.01,4.15,0.48,3.34,6.02
KWT,2009,1.0,1.01,4.15,0.62,3.38,5.76
KWT,2010,1.0,1.01,4.18,0.34,3.23,4.68
KWT,2011,1.0,1.33,4.18,0.34,2.38,3.63
KWT,2012,1.0,1.55,4.07,0.34,1.89,2.98
KWT,2013,1.0,1.31,4.07,0.38,2.53,3.0
KWT,2014,1.0,1.31,4.07,0.32,2.52,4.08
KWT,2015,1.0,1.54,4.07,0.32,1.91,4.2
KWT,2016,1.0,1.2,4.07,0.38,2.84,5.26
KWT,2017,1.0,1.01,4.09,0.3,3.49,5.77
KWT,2018,1.0,1.01,4.09,0.3,3.49,5.77
KWT,2019,1.0,1.01,4.09,0.4,3.52,5.96
KWT,2020,1.0,0.83,4.15,0.34,3.84,4.74
KWT,2021,1.0,0.86,4.17,0.44,3.97,5.21
KWT,2022,1.0,0.87,4.22,0.14,3.81,4.79
KWT,2023,1.0,1.41,4.15,0.58,2.37,6.43
KWT,2024,1.0,1.41,4.15,0.16,2.27,4.68
KWT,2025,1.0,1.41,4.15,-0.24,2.17,5.49
LAO,1990,0.0,2.88,7.55,-8.42,-2.16,2.57
LAO,1991,1.0,2.9,7.6,-8.38,-2.15,3.57
LAO,1992,1.0,2.9,7.6,-8.46,-2.17,4.93
LAO,1993,1.0,2.9,7.6,-8.46,-2.17,4.93
LAO,1994,1.0,2.9,7.6,-8.46,-2.17,4.93
LAO,1995,1.0,2.9,7.6,-8.44,-2.16,4.93
LAO,1996,1.0,2.85,7.4,-8.24,-2.11,4.93
LAO,1997,1.0,2.85,7.4,-8.2,-2.1,4.93
LAO,1998,1.0,2.85,7.4,-8.2,-2.1,4.93
LAO,1999,1.0,2.85,7.4,-8.16,-2.09,3.21
LAO,2000,1.0,2.85,7.46,-8.14,-2.21,4.25
LAO,2001,1.0,2.85,7.46,-8.14,-2.21,4.35
LAO,2002,1.0,2.75,7.53,-8.14,-1.91,5.0
LAO,2003,1.0,2.75,7.53,-8.02,-1.88,5.0
LAO,2004,1.0,2.65,7.53,-8.02,-1.59,5.0
LAO,2005,1.0,2.65,7.53,-8.02,-1.59,5.0
LAO,2006,1.0,2.64,7.51,-8.0,-1.59,5.0
LAO,2007,1.0,2.64,7.51,-8.06,-1.6,5.0
LAO,2008,1.0,2.64,7.51,-8.0,-1.59,5.0
LAO,2009,1.0,2.64,7.51,-8.0,-1.59,5.0
LAO,2010,1.0,2.64,7.51,-7.92,-1.57,5.0
LAO,2011,1.0,2.64,7.51,-7.98,-1.58,5.16
LAO,2012,1.0,2.64,7.53,-7.98,-1.63,5.1
LAO,2013,1.0,2.59,7.37,-7.64,-1.66,5.1
LAO,2014,1.0,2.59,7.37,-7.6,-1.65,5.1
LAO,2015,1.0,2.59,7.37,-7.66,-1.66,5.1
LAO,2016,1.0,2.57,7.29,-7.6,-1.65,5.1
LAO,2017,1.0,2.55,7.12,-7.5,-1.38,5.1
LAO,2018,1.0,2.56,7.06,-7.46,-1.17,5.1
LAO,2019,1.0,2.58,7.27,-7.02,-1.34,5.1
LAO,2020,1.0,2.38,7.09,-7.18,-0.96,8.17
LAO,2021,1.0,2.25,7.3,-7.34,-0.52,8.8
LAO,2022,1.0,2.17,7.29,-7.18,-1.1,7.3
LAO,2023,1.0,2.17,7.29,-6.96,-1.05,9.34
LAO,2024,1.0,2.13,7.39,-7.04,-0.86,6.56
LAO,2025,1.0,2.13,7.39,-7.12,-0.88,6.43
LBN,1990,0.0,5.84,5.16,1.6,-2.02,2.55
LBN,1991,0.0,3.19,5.16,1.42,-1.24,2.92
LBN,1992,0.0,3.1,5.16,1.52,-0.98,2.61
LBN,1993,0.0,3.1,5.16,1.52,-0.98,2.61
LBN,1994,0.0,3.1,5.16,1.56,-0.97,2.61
LBN,1995,0.0,3.1,5.16,1.56,-0.97,2.61
LBN,1996,0.0,3.0,5.16,1.56,-0.72,2.61
LBN,1997,0.0,3.0,5.16,1.56,-0.72,2.61
LBN,1998,0.0,2.82,5.16,1.56,-0.24,2.61
LBN,1999,0.0,2.82,5.16,1.56,-0.24,2.61
LBN,2000,0.0,2.82,5.16,1.44,-0.27,2.84
LBN,2001,0.0,2.82,5.16,1.54,-0.25,2.8
LBN,2002,0.0,2.82,5.23,1.46,-0.43,3.11
LBN,2003,0.0,2.82,5.23,1.46,-0.43,3.11
LBN,2004,0.0,2.82,5.23,1.6,-0.39,3.76
LBN,2005,0.0,2.78,4.78,2.9,-0.28,8.91
LBN,2006,0.0,2.78,4.26,3.7,0.68,4.5
LBN,2007,0.0,2.75,4.08,3.86,1.03,4.38
LBN,2008,0.0,2.76,4.19,3.9,0.85,4.71
LBN,2009,0.0,2.42,3.91,4.54,1.63,3.58
LBN,2010,0.0,2.44,3.83,4.32,1.74,3.66
LBN,2011,0.0,2.42,3.79,4.52,1.81,3.83
LBN,2012,0.0,2.43,3.81,4.48,1.8,3.72
LBN,2013,0.0,2.39,3.79,4.42,1.64,3.72
LBN,2014,0.0,2.36,3.71,4.5,1.66,3.72
LBN,2015,0.0,2.38,3.96,3.94,1.0,5.95
LBN,2016,0.0,2.29,3.53,4.34,1.6,4.65
LBN,2017,0.0,2.35,3.79,4.06,1.31,3.91
LBN,2018,0.0,2.35,3.8,3.84,1.19,4.14
LBN,2019,0.0,2.37,3.75,3.74,1.36,8.04
LBN,2020,0.0,2.71,3.73,4.16,0.33,6.9
LBN,2021,0.0,3.12,4.18,3.44,-0.24,5.69
LBN,2022,0.0,3.08,4.22,2.96,-0.21,4.58
LBN,2023,0.0,3.01,4.08,3.42,-0.08,3.98
LBN,2024,0.0,3.23,4.0,3.42,-0.4,3.99
LBN,2025,0.0,3.12,3.76,3.78,-0.31,3.08
LBR,1990,1.0,6.65,6.4,-3.14,-4.94,3.34
LBR,1991,1.0,3.83,4.93,0.02,-3.05,3.34
LBR,1992,1.0,6.18,4.93,0.4,-2.96,3.34
LBR,1993,1.0,6.18,4.93,0.48,-2.94,3.34
LBR,1994,1.0,7.11,5.1,0.38,-3.36,3.34
LBR,1995,1.0,6.24,5.07,0.16,-3.0,3.34
LBR,1996,1.0,6.27,5.27,-0.64,-3.56,3.34
LBR,1997,1.0,4.16,6.99,-3.32,-2.97,3.34
LBR,1998,1.0,4.16,6.99,-3.32,-2.97,3.34
LBR,1999,1.0,4.16,6.99,-3.5,-3.01,3.49
LBR,2000,1.0,4.61,6.99,-3.46,-4.18,3.3
LBR,2001,1.0,4.61,6.99,-3.5,-4.19,3.3
LBR,2002,1.0,4.63,7.1,-3.8,-4.26,3.3
LBR,2003,1.0,4.54,6.7,-3.2,-4.11,2.93
LBR,2004,1.0,2.21,3.76,5.42,1.68,4.21
LBR,2005,1.0,2.07,2.78,6.5,4.66,3.43
LBR,2006,1.0,1.7,2.53,7.44,4.9,5.64
LBR,2007,1.0,1.53,2.53,7.44,5.35,5.29
LBR,2008,1.0,1.53,2.53,7.44,5.35,5.29
LBR,2009,1.0,1.53,2.53,7.44,5.35,5.29
LBR,2010,1.0,1.74,2.56,7.36,4.82,4.86
LBR,2011,1.0,1.55,2.56,7.38,5.32,5.85
LBR,2012,1.0,1.55,2.56,7.3,5.3,5.28
LBR,2013,1.0,1.66,2.87,6.84,5.19,5.28
LBR,2014,1.0,1.66,2.87,6.76,5.17,5.68
LBR,2015,1.0,1.66,2.93,6.78,5.04,5.31
LBR,2016,1.0,1.68,3.01,6.7,5.02,5.31
LBR,2017,1.0,1.56,2.64,7.3,5.16,5.47
LBR,2018,1.0,1.47,2.62,6.86,5.26,6.05
LBR,2019,1.0,1.6,3.1,6.54,4.96,6.86
LBR,2020,1.0,1.65,2.7,6.9,4.89,5.18
LBR,2021,1.0,1.65,2.7,6.74,4.85,5.86
LBR,2022,1.0,1.65,2.7,6.74,4.85,5.86
LBR,2023,1.0,1.65,2.7,6.74,4.85,5.96
LBR,2024,1.0,1.65,2.7,6.74,4.85,5.52
LBR,2025,1.0,1.61,2.55,6.76,4.85,6.27
LBY,1990,0.0,2.91,7.85,-7.84,-2.94,3.55
LBY,1991,0.0,2.91,7.85,-7.84,-2.94,3.55
LBY,1992,0.0,2.91,7.85,-7.76,-2.92,3.55
LBY,1993,0.0,3.85,7.85,-7.76,-2.92,3.6
LBY,1994,0.0,2.91,7.85,-7.76,-2.92,3.6
LBY,1995,0.0,2.98,7.85,-7.76,-3.11,3.6
LBY,1996,0.0,2.98,7.85,-7.76,-3.11,3.91
LBY,1997,0.0,2.98,7.85,-7.76,-3.11,3.6
LBY,1998,0.0,2.91,7.85,-7.76,-2.91,3.6
LBY,1999,0.0,2.91,7.85,-7.76,-2.91,3.6
LBY,2000,0.0,2.91,7.85,-7.76,-2.91,3.6
LBY,2001,0.0,2.91,7.85,-7.76,-2.91,3.6
LBY,2002,0.0,2.92,7.85,-7.76,-2.94,3.6
LBY,2003,0.0,2.92,7.85,-7.76,-2.94,3.6
LBY,2004,0.0,2.92,7.85,-7.74,-2.94,3.64
LBY,2005,0.0,2.92,7.85,-7.74,-2.94,3.56
LBY,2006,0.0,2.92,7.85,-7.74,-2.94,3.96
LBY,2007,0.0,2.92,7.85,-7.6,-2.9,3.84
LBY,2008,0.0,2.92,7.85,-7.74,-2.94,3.84
LBY,2009,0.0,2.92,7.85,-7.76,-2.94,3.9
LBY,2010,0.0,3.03,7.85,-7.76,-3.24,4.69
LBY,2011,1.0,4.66,6.52,-3.84,-3.9,8.78
LBY,2012,1.0,4.21,5.63,-0.36,-1.89,6.68
LBY,2013,1.0,4.32,5.9,-1.68,-2.14,6.26
LBY,2014,1.0,4.84,6.05,-2.22,-3.53,6.71
LBY,2015,1.0,5.09,5.97,-2.4,-3.77,6.35
LBY,2016,1.0,5.09,5.97,-2.4,-3.77,6.26
LBY,2017,1.0,4.94,6.41,-3.4,-3.55,6.41
LBY,2018,1.0,4.72,6.57,-3.54,-3.36,7.74
LBY,2019,1.0,4.69,6.53,-3.78,-3.68,7.78
LBY,2020,1.0,4.69,6.44,-3.74,-3.48,7.5
LBY,2021,1.0,4.67,6.41,-3.68,-3.59,6.81
LBY,2022,1.0,4.61,6.21,-3.3,-3.5,5.7
LBY,2023,1.0,4.65,6.33,-3.7,-3.6,5.92
LBY,2024,1.0,4.61,6.29,-3.36,-3.72,5.6
LBY,2025,1.0,4.18,6.29,-3.54,-2.64,3.54
LKA,1990,0.0,4.08,6.58,-0.8,-3.24,2.88
LKA,1991,0.0,4.08,6.58,-0.8,-3.24,2.97
LKA,1992,0.0,3.78,5.85,0.26,-2.97,2.97
LKA,1993,0.0,3.78,5.85,0.32,-2.96,2.97
LKA,1994,0.0,3.48,4.92,1.82,-1.89,2.8
LKA,1995,0.0,5.89,4.92,2.04,-2.04,2.86
LKA,1996,0.0,5.89,4.92,2.04,-2.04,2.86
LKA,1997,0.0,5.89,4.92,2.04,-2.04,2.86
LKA,1998,0.0,5.89,4.92,1.76,-2.11,2.86
LKA,1999,0.0,5.89,4.92,1.76,-2.11,2.86
LKA,2000,0.0,5.89,4.92,1.68,-2.13,2.75
LKA,2001,0.0,5.89,4.92,1.68,-2.13,2.75
LKA,2002,0.0,3.41,4.92,1.8,-1.72,2.75
LKA,2003,0.0,3.41,4.92,1.8,-1.72,2.75
LKA,2004,0.0,3.41,5.05,1.76,-2.03,2.75
LKA,2005,0.0,3.41,5.72,0.88,-3.86,1.65
LKA,2006,0.0,5.94,5.99,-0.02,-4.42,1.65
LKA,2007,0.0,3.84,6.51,-0.96,-4.65,1.65
LKA,2008,0.0,3.84,6.51,-1.02,-4.67,1.65
LKA,2009,0.0,3.9,6.65,-1.3,-4.73,1.65
LKA,2010,0.0,2.31,5.68,0.7,-0.3,1.84
LKA,2011,0.0,2.31,5.68,0.7,-0.3,1.84
LKA,2012,0.0,2.24,5.47,1.18,-0.01,1.84
LKA,2013,0.0,2.22,5.42,1.72,0.13,1.84
LKA,2014,0.0,2.18,5.34,1.84,0.16,1.84
LKA,2015,0.0,1.9,3.61,4.7,3.66,2.86
LKA,2016,0.0,1.76,3.27,5.7,4.09,3.54
LKA,2017,0.0,1.77,3.35,5.78,4.03,3.42
LKA,2018,0.0,1.67,2.97,6.68,4.45,3.42
LKA,2019,0.0,1.98,3.58,5.64,2.55,2.27
LKA,2020,0.0,2.13,5.08,3.3,1.13,1.81
LKA,2021,0.0,2.16,5.2,2.96,0.92,3.09
LKA,2022,0.0,2.39,4.57,3.92,0.76,5.74
LKA,2023,0.0,1.96,4.28,4.6,2.04,5.9
LKA,2024,0.0,1.3,3.36,5.88,4.23,5.54
LKA,2025,0.0,1.2,2.7,6.32,6.4,2.91
LSO,1990,95.0,2.62,5.14,0.02,0.29,98.86
LSO,1991,95.0,4.96,5.1,0.1,0.4,98.86
LSO,1992,95.0,2.41,4.69,0.84,0.58,98.86
LSO,1993,0.0,2.24,3.9,4.48,2.54,3.86
LSO,1994,0.0,4.58,3.9,4.54,2.55,3.86
LSO,1995,0.0,2.19,3.79,4.88,2.64,3.86
LSO,1996,0.0,2.19,3.79,4.88,2.64,3.86
LSO,1997,0.0,2.19,3.79,4.88,2.64,4.34
LSO,1998,0.0,2.64,3.89,4.7,1.54,6.75
LSO,1999,0.0,1.91,3.64,5.22,3.33,6.75
LSO,2000,0.0,1.95,3.75,5.12,3.3,2.85
LSO,2001,0.0,1.95,3.75,5.12,3.3,2.85
LSO,2002,0.0,1.95,3.75,5.12,3.3,2.85
LSO,2003,0.0,1.95,3.75,5.18,3.32,2.85
LSO,2004,0.0,1.95,3.75,5.2,3.32,2.85
LSO,2005,0.0,1.95,3.75,5.2,3.32,2.85
LSO,2006,0.0,1.95,3.75,5.28,3.34,2.85
LSO,2007,0.0,1.95,3.75,5.28,3.34,2.85
LSO,2008,0.0,1.91,3.65,5.42,3.38,2.85
LSO,2009,0.0,1.92,3.67,5.38,3.37,2.85
LSO,2010,0.0,1.91,3.66,5.84,3.48,2.85
LSO,2011,0.0,1.91,3.66,5.84,3.48,2.67
LSO,2012,0.0,1.91,3.66,5.78,3.47,3.03
LSO,2013,0.0,1.93,3.71,5.7,3.45,3.03
LSO,2014,0.0,2.83,3.61,5.88,3.49,3.03
LSO,2015,0.0,2.32,4.52,4.2,3.08,3.2
LSO,2016,0.0,2.44,4.77,3.64,2.94,2.82
LSO,2017,0.0,2.32,4.53,3.94,3.01,2.82
LSO,2018,0.0,2.01,3.88,5.22,3.31,2.65
LSO,2019,0.0,2.15,4.03,5.04,3.65,2.86
LSO,2020,0.0,1.89,3.44,6.12,3.92,2.03
LSO,2021,0.0,1.59,3.1,6.14,3.96,2.73
LSO,2022,0.0,1.56,2.85,6.76,4.44,4.34
LSO,2023,0.0,1.96,3.33,6.12,3.66,3.71
LSO,2024,0.0,1.88,3.52,5.86,4.0,3.31
LSO,2025,0.0,1.41,2.87,6.7,4.8,3.5
LTU,1990,0.0,1.18,2.01,8.12,5.44,7.33
LTU,1991,0.0,1.4,1.83,7.9,6.32,7.32
LTU,1992,1.0,1.08,1.05,8.34,6.95,5.16
LTU,1993,1.0,1.0,1.34,8.22,7.22,4.62
LTU,1994,1.0,0.52,1.34,8.32,8.52,5.59
LTU,1995,1.0,0.52,1.34,8.32,8.52,5.59
LTU,1996,1.0,0.52,1.34,8.38,8.54,5.59
LTU,1997,1.0,0.43,1.34,8.46,8.79,7.22
LTU,1998,1.0,0.43,1.34,8.46,8.79,7.22
LTU,1999,1.0,0.43,1.34,8.48,8.79,7.22
LTU,2000,1.0,0.28,1.29,8.52,9.18,7.0
LTU,2001,1.0,0.28,1.29,8.5,9.17,7.0
LTU,2002,1.0,0.28,1.29,8.5,9.17,7.32
LTU,2003,1.0,0.28,1.29,8.5,9.17,7.11
LTU,2004,1.0,0.28,1.29,8.64,9.2,4.99
LTU,2005,1.0,0.28,1.29,8.64,9.2,6.06
LTU,2006,1.0,0.28,1.29,8.72,9.22,7.27
LTU,2007,1.0,0.26,1.09,8.8,9.24,7.0
LTU,2008,1.0,0.26,1.09,8.9,9.27,7.0
LTU,2009,1.0,0.4,1.09,8.94,8.9,4.71
LTU,2010,1.0,0.31,0.81,9.04,9.1,5.42
LTU,2011,1.0,0.31,0.81,9.02,9.1,5.38
LTU,2012,1.0,0.31,0.81,9.02,9.1,4.69
LTU,2013,1.0,0.36,1.49,8.78,8.58,6.56
LTU,2014,1.0,0.36,1.49,8.7,8.56,6.07
LTU,2015,1.0,0.36,1.49,8.76,8.58,6.61
LTU,2016,1.0,0.31,0.97,8.86,8.6,6.28
LTU,2017,1.0,0.31,1.11,8.58,8.2,6.61
LTU,2018,1.0,0.31,0.99,8.7,8.5,3.94
LTU,2019,1.0,0.31,0.99,8.7,8.5,5.68
LTU,2020,1.0,0.31,0.99,8.48,8.45,5.78
LTU,2021,1.0,1.31,1.43,8.14,5.82,3.88
LTU,2022,1.0,0.44,1.43,8.3,8.17,4.13
LTU,2023,1.0,0.52,1.43,8.2,7.94,5.17
LTU,2024,1.0,0.51,1.43,8.36,8.0,5.88
LTU,2025,1.0,0.37,1.43,8.26,8.34,4.81
LUX,1990,0.0,0.19,1.0,8.98,9.7,5.95
LUX,1991,0.0,0.19,1.0,8.98,9.7,7.04
LUX,1992,0.0,0.19,1.0,8.98,9.7,7.04
LUX,1993,0.0,0.19,1.0,8.98,9.7,5.93
LUX,1994,0.0,0.19,1.0,8.98,9.7,7.02
LUX,1995,0.0,0.19,1.0,8.98,9.7,7.02
LUX,1996,0.0,0.19,1.0,8.98,9.7,7.02
LUX,1997,0.0,0.19,1.0,8.98,9.7,7.02
LUX,1998,0.0,0.19,1.0,8.98,9.7,7.02
LUX,1999,0.0,0.19,1.0,8.98,9.7,7.02
LUX,2000,0.0,0.19,1.0,8.98,9.7,7.02
LUX,2001,0.0,0.19,1.0,8.98,9.7,7.02
LUX,2002,0.0,0.19,1.0,8.98,9.7,7.02
LUX,2003,0.0,0.19,1.0,8.98,9.7,6.26
LUX,2004,0.0,0.19,1.0,8.98,9.7,6.93
LUX,2005,0.0,0.19,1.0,8.98,9.7,6.93
LUX,2006,0.0,0.19,1.0,8.98,9.7,6.23
LUX,2007,0.0,0.19,1.0,8.98,9.7,6.93
LUX,2008,0.0,0.19,1.0,8.98,9.7,6.93
LUX,2009,0.0,0.19,1.0,8.98,9.7,5.85
LUX,2010,0.0,0.19,1.0,8.98,9.7,6.01
LUX,2011,0.0,0.19,1.0,8.98,9.7,6.92
LUX,2012,0.0,0.19,1.0,8.98,9.7,6.92
LUX,2013,0.0,0.19,1.0,8.98,9.7,6.92
LUX,2014,0.0,0.19,1.0,8.98,9.7,6.92
LUX,2015,0.0,0.19,1.0,8.98,9.7,6.92
LUX,2016,0.0,0.19,1.0,8.98,9.7,6.48
LUX,2017,0.0,0.19,1.0,8.98,9.7,6.92
LUX,2018,0.0,0.19,1.0,8.98,9.7,6.92
LUX,2019,0.0,0.19,1.0,8.92,9.69,6.77
LUX,2020,0.0,0.19,1.0,8.42,9.57,5.75
LUX,2021,0.0,0.19,1.0,8.48,9.58,4.38
LUX,2022,0.0,0.19,1.0,8.94,9.69,5.57
LUX,2023,1.0,0.19,1.0,8.92,9.69,7.54
LUX,2024,1.0,0.11,1.0,8.92,9.91,7.13
LUX,2025,1.0,0.11,1.0,8.92,9.91,4.27
LVA,1990,0.0,1.35,3.08,5.74,3.62,1.73
LVA,1991,0.0,1.33,2.82,7.0,4.39,2.82
LVA,1992,0.0,1.05,2.28,7.82,6.04,5.55
LVA,1993,0.0,0.88,1.78,7.92,7.74,5.82
LVA,1994,0.0,0.84,1.58,8.36,7.85,6.47
LVA,1995,0.0,1.01,1.58,8.36,7.39,6.7
LVA,1996,0.0,0.84,1.58,8.36,7.85,6.3
LVA,1997,0.0,0.44,1.58,8.36,8.91,6.7
LVA,1998,1.0,0.44,1.58,8.36,8.91,6.65
LVA,1999,1.0,0.44,1.58,8.36,8.91,6.79
LVA,2000,1.0,0.44,1.58,8.36,8.91,8.15
LVA,2001,1.0,0.76,1.58,8.36,8.05,7.93
LVA,2002,1.0,0.45,1.58,8.36,8.89,7.93
LVA,2003,1.0,1.06,1.58,8.36,7.27,6.58
LVA,2004,1.0,0.45,1.58,8.36,8.89,7.18
LVA,2005,1.0,0.45,1.58,8.36,8.89,7.73
LVA,2006,1.0,0.44,1.51,8.44,8.91,8.08
LVA,2007,1.0,0.41,1.37,8.6,8.95,8.27
LVA,2008,1.0,0.41,1.31,8.6,8.95,7.79
LVA,2009,1.0,0.72,1.31,8.6,8.11,5.91
LVA,2010,1.0,0.4,1.22,8.82,9.0,6.85
LVA,2011,1.0,0.4,1.22,8.82,9.0,7.34
LVA,2012,1.0,0.4,1.22,8.84,9.0,7.09
LVA,2013,1.0,0.38,1.1,8.94,9.03,7.39
LVA,2014,1.0,0.38,1.1,8.96,9.03,7.39
LVA,2015,1.0,0.16,1.1,8.96,9.61,7.39
LVA,2016,1.0,0.4,1.43,8.62,9.01,7.39
LVA,2017,1.0,0.41,1.48,8.7,9.03,7.39
LVA,2018,1.0,0.41,1.48,8.74,9.04,7.03
LVA,2019,1.0,0.37,1.24,8.92,9.09,6.13
LVA,2020,1.0,0.34,0.96,8.96,9.1,3.72
LVA,2021,1.0,0.34,0.96,8.96,9.1,3.88
LVA,2022,1.0,0.34,1.11,8.86,8.7,3.98
LVA,2023,1.0,0.44,1.8,8.42,8.59,5.86
LVA,2024,1.0,0.34,1.11,8.76,8.76,7.08
LVA,2025,1.0,0.34,1.18,8.8,8.62,5.02
MAR,1990,0.0,2.29,6.92,-2.7,-1.61,0.78
MAR,1991,0.0,2.23,6.78,-2.44,-1.55,1.15
MAR,1992,0.0,2.23,6.66,-2.06,-1.16,1.15
