country,factor,q_state,r_obs,snr,neg_loglik,T,beta_mean,beta_std
Venezuela,factor_2,0.00033546262790251185,0.0044434759880091065,0.0754955419603416,-62.701263221939094,56,-0.46242641298797293,0.15747662028989212
Venezuela,factor_3,0.00033546262790251185,0.013902657475483082,0.02412938882325844,-34.764210579615025,56,0.6336624232130659,0.14833874224962326
Venezuela,factor_4,0.00033546262790251185,0.0872076651374192,0.003846710347925265,9.882948684401324,56,1.090320738675986,0.8086539924793608
Benin,factor_1,6.240158424287322,0.006387555984896576,976.9242632146353,-38.65751396987285,56,0.5533373247749832,3.251479622605314
Benin,factor_2,7.38905609893065,0.004648809361965133,1589.451303248789,-44.332753587069895,56,3.7934511795097503,2.612947274741748
Benin,factor_3,2.2566655673004394,0.07655065403556983,29.479376704630933,10.395672427151178,56,0.723052480657715,1.4893301158304553
Benin,factor_4,7.38905609893065,0.005796485469351409,1274.7476273338161,-31.001496796735363,56,-0.7038386872759698,2.6473842544302566
Bhutan,factor_1,0.00033546262790251185,0.00468350208970068,0.07162644992519926,-60.908324061733985,56,0.272951424813015,0.09104911832934141
Bhutan,factor_2,0.00033546262790251185,0.0010125929149413374,0.331290712143632,-98.32622229110218,56,-0.04946095421614589,0.1387172972884553
Bhutan,factor_3,0.00033546262790251185,0.09182167056964069,0.0036534145569491194,11.085362777353291,56,0.29962393319171304,0.2654956523156977
Bhutan,factor_4,0.00033546262790251185,0.020558323343600103,0.016317606367784992,-25.31887654537342,56,-0.6248986815639654,0.3659094989205351
Burkina Faso,factor_1,0.7965329174010981,0.0020921245703664736,380.72920163715247,-71.26851931725551,56,0.4624300016815773,0.9677702082801218
Burkina Faso,factor_2,0.055619886891205186,0.007334179507375828,7.583654972620925,-49.88300826897252,56,2.073580039257298,0.35228621026139595
Burkina Faso,factor_3,0.00033546262790251185,0.17715443782008572,0.0018936168465799347,27.15459886408593,56,2.4931217880526586,0.8589152706187266
Burkina Faso,factor_4,0.00033546262790251185,0.032265847907461676,0.010396832863795098,-14.41230894658623,56,-0.607560683824746,0.31970854128407294
Cambodia,factor_1,1.5251883551345247,0.0630036468891738,24.207937642362168,4.562585330298989,56,2.3258089178040975,1.1151502745109056
Cambodia,factor_2,7.38905609893065,0.019818910666016404,372.8285688073011,-17.3307515416213,56,4.434127430879294,3.286932096795644
Cambodia,factor_3,0.23107360356446696,0.1610724773207497,1.4345939629668785,25.448550259077212,56,-0.4075234375442727,0.7801677444709612
Cambodia,factor_4,1.5894220481329657,0.024176949346392158,65.74121595577358,-16.898097075875704,56,-1.2850716625499548,1.7799078066035
Indonesia,factor_1,0.00033546262790251185,0.04061852149132033,0.008258858658215712,-8.777660037205449,56,0.30795549457443255,0.11194132765987463
Indonesia,factor_2,0.00033546262790251185,0.005096447153203137,0.06582284046478776,-59.15713434824759,56,0.44992586281739255,0.11882116172432458
Indonesia,factor_3,0.00033546262790251185,0.03126124970871963,0.010730941054123694,-15.15146449240667,56,-0.21144710837237207,0.2044039853104994
Indonesia,factor_4,0.00590414421296221,0.005597400958419808,1.0548010151177376,-56.61126992825664,56,-0.5699035858309316,0.20331200919281334
Mozambique,factor_1,0.8216960776809684,0.006474697157999666,126.90880478722319,-47.790832497975124,56,1.9395621263488032,0.7628491294544334
Mozambique,factor_2,7.38905609893065,0.02425076839616095,304.693689627599,-12.720603989583529,56,5.563126183985407,4.824749607175433
Mozambique,factor_3,0.00033546262790251185,0.08823788649547908,0.0038017980849949246,10.11133554964523,56,0.9048290989611142,0.2259427493158041
Mozambique,factor_4,0.00033546262790251185,0.009008610551805756,0.037237998687296915,-45.48749023685201,56,0.7048454278359075,0.17376651623063913
Nepal,factor_1,2.3758280735232673,0.007127400565796188,333.337245688796,-41.87240626660038,56,0.6770826853921725,1.1430556575727608
Nepal,factor_2,0.00033546262790251185,0.0025164688544241413,0.1333068864781471,-76.38225618728232,56,0.5635317995186968,0.13786340577181583
