country_text_id,year,nscm_resid_full_0,nscm_resid_domestic_0,nscm_resid_full_1,nscm_resid_domestic_1,nscm_resid_full_2,nscm_resid_domestic_2,nscm_resid_full_3,nscm_resid_domestic_3,nscm_resid_full_4,nscm_resid_domestic_4
TWN,2015,-0.13051593,-0.15602599,0.21141148,0.27207863,-0.060493756,-0.07279622,-0.01971895,-0.02667648,-0.00068286335,-0.016579982
TZA,2015,-0.005266523,-0.020563878,-0.009909972,-0.020351017,0.05234307,0.1494323,-0.026496286,-0.06791252,-0.010670352,-0.04060488
UGA,2015,-0.00066984777,-0.0009343955,-0.008918851,-0.011822724,0.17048025,0.32162362,-0.085843064,-0.17417444,-0.07504849,-0.13469207
UKR,2015,-0.00087473,-0.0076892944,-0.05900219,-0.06496783,-0.49330157,-0.48757827,0.5870834,0.6414357,-0.033904936,-0.08120023
URY,2015,-0.0043271985,-0.0009125298,0.0057455897,0.0076910257,-0.00014000469,-8.721473e-05,-0.0011490472,-0.0060996125,-0.00012933272,-0.00059164
USA,2015,0.26732618,0.29777342,-0.25380376,-0.25978357,-0.011086896,-0.031155724,-0.0023718628,-0.0043809162,-6.362218e-05,-0.0024531325
UZB,2015,-3.6466324e-06,-1.8331851e-06,-0.0007375026,-0.0014623904,-0.0040518385,-0.00912451,-0.13877213,-0.12976834,0.14356518,0.14035708
VEN,2015,-0.00044770635,-9.647604e-05,-0.06498601,-0.04438953,0.69108564,0.7862508,-0.4044044,-0.31268355,-0.2212475,-0.42908132
VNM,2015,-0.0004243414,-0.0027801115,-0.0052373162,-0.010600032,-0.1702891,-0.13570951,-0.062860645,-0.15727307,0.23881137,0.30636275
YEM,2015,-5.236167e-06,-4.7348848e-07,-0.0015971336,-0.000244346,-0.00047920656,-0.00060412835,0.5180017,0.38323903,-0.5159201,-0.3823901
ZAF,2015,-0.07196839,-0.18322021,-0.012931364,-0.0048220987,0.10529339,0.2007097,-0.019227805,-0.010121334,-0.0011658332,-0.0025460757
ZMB,2015,-0.003326149,-0.017178336,-0.0148777785,-0.026460946,0.12425548,0.31241328,-0.09186012,-0.20405531,-0.014191484,-0.06471867
ZWE,2015,-0.00036546998,-0.0005100695,-0.0028796406,-0.004841477,0.13621217,0.23859161,-0.048445765,-0.11117206,-0.08452137,-0.122068085
AFG,2016,-9.6572134e-05,-0.00015769694,-0.006510071,-0.0016781094,0.45736134,0.6164934,-0.36255962,-0.4777688,-0.08819504,-0.13688882
ALB,2016,-0.008685859,-0.08503901,-0.016277658,-0.010127367,0.08214408,0.13054943,-0.055086367,-0.02881797,-0.00209419,-0.006564943
ARE,2016,-5.489719e-05,-2.7434797e-05,-0.007750085,-0.010981075,-0.000422666,-0.0003011013,-0.15759726,-0.14279161,0.16582483,0.15410125
ARG,2016,-0.1326996,-0.25636014,0.6498827,0.6572108,-0.5443173,-0.43292147,0.028210465,0.04493779,-0.0010762418,-0.012866957
ARM,2016,-0.00032615164,-0.0034425617,-0.0069504115,-0.01397637,-0.8917066,-0.87033516,0.91587234,0.9285333,-0.016889187,-0.040779248
AUS,2016,0.0704546,0.06011635,-0.06827207,-0.047683705,-0.0017783497,-0.009233098,-0.00038397918,-0.001501814,-2.0169997e-05,-0.0016977929
AZE,2016,-1.2040002e-05,-1.0134047e-07,-0.04755722,-0.04072057,-9.664717e-05,-7.8961195e-05,0.26048762,0.15843725,-0.21282169,-0.11763766
BDI,2016,-2.432488e-05,-7.245226e-06,-0.0009319243,-0.0010288635,-0.051120996,-0.100188054,0.84833556,0.64612687,-0.7962583,-0.5449027
BEL,2016,0.04374379,0.04318416,-0.04053528,-0.02896052,-0.00259109,-0.012333286,-0.00060186075,-0.0011149152,-1.559744e-05,-0.0007755133
BEN,2016,-0.009814968,-0.04104629,-0.015045366,-0.02135086,-0.053451598,-0.0035656095,0.080148414,0.07305707,-0.0018364538,-0.0070942715
BFA,2016,-0.010220307,-0.043591082,-0.014023958,-0.01109473,0.06119269,0.09998864,-0.03483131,-0.038556054,-0.0021171162,-0.0067467955
BGD,2016,-0.00019813917,-0.0013091759,-0.0012148473,-0.0003797281,0.073442936,0.13865721,-0.05477508,-0.096608564,-0.017254857,-0.04035977
BGR,2016,-0.0058309874,-0.013740546,0.047532618,0.08641988,-0.008624621,-0.007018061,-0.0310893,-0.05587452,-0.0019877076,-0.009786712
BHR,2016,-1.565816e-05,-5.8237183e-06,-0.001306777,-0.0009712865,-0.0023037489,-0.0072647827,-0.14736536,-0.17343049,0.15099162,0.18167228
BIH,2016,-0.0027412192,-0.03568692,-0.023592262,-0.015930671,0.12504655,0.1289103,-0.09413221,-0.060431547,-0.004580899,-0.016861174
BLR,2016,-0.00014190443,-0.0003721389,-0.012897599,-0.05343116,-0.095333405,-0.087628,-0.16823913,-0.17781596,0.27661204,0.31924725
BOL,2016,-0.0058262968,-0.003883703,0.4829148,0.5384587,-0.35878727,-0.30988222,-0.10800496,-0.14413,-0.01029636,-0.08056273
BRA,2016,-0.03711067,-0.14601056,-0.10734236,-0.06793917,-0.80741215,-0.74880975,0.9530538,0.97258574,-0.0011886152,-0.00982636
BTN,2016,-0.12593886,-0.38511482,-0.09088828,-0.04572929,0.25285727,0.5964701,-0.023180652,-0.06773579,-0.012849481,-0.09789034
BWA,2016,-0.16411333,-0.41629264,-0.061913453,-0.0487266,0.262801,0.52917135,-0.029178593,-0.03122807,-0.0075956974,-0.03292401
CAF,2016,-0.00030555416,-0.0004167723,-0.0068871877,-0.0027366632,0.28127217,0.4014719,-0.19076593,-0.25983337,-0.08331347,-0.13848504
CAN,2016,0.13832688,0.078356385,-0.12599088,-0.05436536,-0.010064401,-0.018931441,-0.0021781635,-0.002989669,-9.348218e-05,-0.002069812
CHE,2016,-3.302691e-05,-3.422322e-06,0.00026243925,0.0019651055,-4.5842432e-07,-4.1653205e-08,-0.0001953512,-0.0019407765,-3.3607655e-05,-2.0919664e-05
CHL,2016,0.44814903,0.417562,-0.30341136,-0.19614848,-0.12668404,-0.1942123,-0.017736,-0.020403093,-0.00031761586,-0.006798156
CIV,2016,-0.0027783962,-0.010514017,0.47311294,0.45144233,-0.7983663,-0.64285886,0.35609227,0.30776066,-0.02806052,-0.105830066
CMR,2016,-0.00022771572,-0.00037314688,-0.001344112,-0.0012495079,-0.014049351,0.0783537,0.067026906,0.017502889,-0.051405728,-0.09423394
COD,2016,-0.000108945474,-9.4444644e-05,-0.006175022,-0.0018403603,-0.16388164,-0.17734781,0.4614789,0.4500792,-0.29131332,-0.27079663
COL,2016,-0.017624816,-0.03440719,0.5388651,0.59122825,-0.4130589,-0.41986993,-0.10493964,-0.10026106,-0.003241793,-0.03669019
CRI,2016,0.6139009,0.82670283,-0.58222616,-0.76977813,-0.02500163,-0.03855526,-0.0064625675,-0.012176123,-0.00021054395,-0.0061933277
CYP,2016,0.4246019,0.22064441,-0.23276506,-0.08011239,-0.16919407,-0.12702705,-0.0219505,-0.009022578,-0.0006923248,-0.004482408
DEU,2016,0.026758373,0.03950858,-0.025585864,-0.029556839,-0.00091036974,-0.008731513,-0.00025773162,-0.0007685084,-4.380451e-06,-0.00045176985
DJI,2016,-8.534944e-05,-5.668083e-05,-0.0036958586,-0.0025932305,-0.07255966,-0.102014616,-0.20153907,-0.28663677,0.27788,0.39130133
DNK,2016,0.2945934,0.30587244,-0.29339522,-0.2988843,-0.0006151913,-0.0030141245,-0.00055728044,-0.0020898809,-2.574472e-05,-0.0018841089
ECU,2016,-0.003667529,-0.0033020938,-0.29278165,-0.28856534,0.45733094,0.5621871,-0.14596127,-0.16115175,-0.014920522,-0.10916787
EGY,2016,-4.61048e-05,-1.2073051e-05,-0.01238631,-0.0054573836,-0.005286072,-0.0051687723,0.48777056,0.45754075,-0.47005218,-0.44690257
ESP,2016,0.044294834,0.050816,-0.03681513,-0.022679787,-0.006590821,-0.025747947,-0.0008575631,-0.001290177,-3.127601e-05,-0.0010980789
ETH,2016,-0.0005732782,-0.00085418054,-0.0022458944,-0.001037477,0.25756633,0.40483052,-0.12304019,-0.22213839,-0.1317069,-0.18080044
FIN,2016,0.058259428,0.07714361,-0.056343615,-0.0663101,-0.001465464,-0.00867042,-0.00043848183,-0.0012710517,-1.1777512e-05,-0.0008920644
FJI,2016,-0.012325748,-0.06650304,-0.017460683,-0.010475235,0.09037566,0.27183032,-0.04411463,-0.092229865,-0.016474511,-0.102622174
FRA,2016,0.1975655,0.17781341,-0.15498696,-0.10776922,-0.039576203,-0.065104775,-0.0028668728,-0.002715088,-0.00013557299,-0.0022243778
GAB,2016,-0.0013140917,-0.014480633,0.0036539945,0.003481064,0.018356144,0.028607905,-0.017357212,-0.01115381,-0.0033388042,-0.006454526
GBR,2016,0.15857607,0.101765275,-0.14832778,-0.08067641,-0.007961667,-0.015360258,-0.0021998927,-0.0035455285,-8.674988e-05,-0.0021830602
GEO,2016,-0.030984547,-0.23892416,0.6716929,0.69638616,-0.5913782,-0.41468686,-0.043984488,-0.020239608,-0.0053456384,-0.02253553
GHA,2016,-0.015645338,-0.06455735,-0.011266649,-0.01035291,0.048151314,0.095338345,-0.01981292,-0.016254224,-0.0014262961,-0.0041739163
GIN,2016,-0.00023144542,-0.00023095463,-0.0025750224,-0.0013867589,0.16551489,0.24270421,-0.09911491,-0.14914285,-0.063593574,-0.091943674
GMB,2016,-8.705587e-05,-6.863792e-05,-0.006185051,-0.009075045,-0.038565,-0.10138651,-0.07895236,-0.1734269,0.12378943,0.28395706
GNB,2016,-0.0006518022,-0.0024129727,-0.0018229694,-0.00093210366,0.050388753,0.07088041,-0.038470577,-0.050042085,-0.009443392,-0.01749332
GNQ,2016,-8.1212565e-06,-2.2945808e-06,-0.00057352474,-0.00092263235,-0.006718063,-0.025440598,-0.10569464,-0.17848581,0.11299437,0.20485133
GRC,2016,0.015855014,0.04732424,0.010339139,0.026709694,-0.023668138,-0.070459455,-0.002461343,-0.0023218042,-6.475388e-05,-0.0012527297
GTM,2016,-0.0013129739,-0.007375382,-0.02230909,-0.014675785,0.10230237,0.13237423,-0.07616262,-0.086232565,-0.0025177742,-0.02409049
GUY,2016,-0.029781085,-0.10385034,-0.022489103,-0.014373998,0.08646929,0.16849369,-0.032497425,-0.03582265,-0.0017016357,-0.014446742
HRV,2016,-0.02889713,-0.1098185,0.1816135,0.2558685,-0.10116018,-0.08793446,-0.048681248,-0.039843302,-0.0028748773,-0.018272327
HTI,2016,-0.00041514664,-0.0023817185,-0.005956433,-0.0022493072,0.09646082,0.18648058,-0.085427664,-0.14696284,-0.004661568,-0.03488669
HUN,2016,-0.012166147,-0.050401427,0.2043783,0.24676758,-0.08218109,-0.049760666,-0.099901564,-0.09684862,-0.01012953,-0.04975692
IDN,2016,-0.0026012382,-0.033087745,-0.009062997,-0.004437603,0.03332764,0.05832255,-0.020136379,-0.015738554,-0.0015270568,-0.0050586103
IND,2016,-0.0069034304,-0.07756766,-0.010288802,-0.0038975663,0.053189814,0.13720757,-0.03290502,-0.04291734,-0.0030925986,-0.0128249405
IRL,2016,-0.8684028,-0.88126874,0.87600154,0.90076464,-0.006363509,-0.016543787,-0.0011913421,-0.001656155,-4.3969827e-05,-0.0012959124
IRN,2016,-8.254658e-05,-0.0002620162,-0.004594123,-0.0044657723,-0.06379101,-0.06567875,-0.25668725,-0.24920526,0.32515502,0.31961185
IRQ,2016,-0.00047245275,-0.0016773527,-0.0036142569,-0.0007411171,0.122897446,0.1710729,-0.10618178,-0.13025308,-0.012628893,-0.03840137
ISL,2016,0.064701796,0.07850641,-0.059640203,-0.06007294,-0.0042597447,-0.014932673,-0.0007607094,-0.0016773723,-4.1120325e-05,-0.0018234013
ISR,2016,0.019866943,0.063965976,-0.010385613,-0.0061822836,-0.008646313,-0.054271143,-0.0008047219,-0.0020642942,-3.032601e-05,-0.001448191
ITA,2016,-0.016969334,-0.039660826,0.020784736,0.04982841,-0.001002416,-0.0016807662,-0.0025870763,-0.006213604,-0.00022585604,-0.0022731735
JAM,2016,0.07201475,0.20672303,-0.015541819,-0.0076559703,-0.053860087,-0.19121811,-0.002536666,-0.0054312535,-7.609472e-05,-0.0024176086
JOR,2016,-0.0034487569,-0.00907015,-0.033709973,-0.011866887,0.3457539,0.5613375,-0.22210224,-0.23821557,-0.0864929,-0.3021849
JPN,2016,0.06528854,0.061234415,-0.0586495,-0.03834817,-0.0055666557,-0.017503828,-0.0010055787,-0.0026934487,-6.668869e-05,-0.0026889252
KAZ,2016,-0.000105380306,-0.00045906295,-0.0059334286,-0.015017763,-0.22707509,-0.25697026,-0.21540827,-0.20872794,0.4485222,0.481175
KEN,2016,-0.0033525291,-0.02193267,-0.011627086,-0.017687786,0.043248177,0.08844155,-0.024566405,-0.035704713,-0.0037021902,-0.013116383
KGZ,2016,-0.0013095761,-0.020196201,-0.034366004,-0.059791986,0.24626487,0.36676484,-0.19511023,-0.21618673,-0.015479013,-0.070589945
KHM,2016,-0.0001951531,-0.0006949817,-0.003427385,-0.0012720941,0.3635131,0.5111175,-0.1842082,-0.29309657,-0.17568238,-0.21605383
KOR,2016,-0.2613385,-0.6232215,0.09631431,0.35747266,0.20077653,0.28778005,-0.033839725,-0.009913969,-0.0019126079,-0.012117238
LAO,2016,-7.192357e-06,-7.372163e-06,-0.0004524599,-0.00090089225,-0.0036442264,-0.0060023526,-0.052012462,-0.10725848,0.056116402,0.11416906
LBN,2016,-0.00719254,-0.039335456,-0.010393773,-0.0026536854,-0.9105439,-0.886789,0.9323882,0.9471828,-0.0042578825,-0.018404605
LBR,2016,-0.0017528766,-0.01571565,-0.009162846,-0.011008753,0.06517476,0.089342535,-0.050356895,-0.049647786,-0.0039021168,-0.012970364
LKA,2016,-0.0028821265,-0.029259793,-0.010140121,-0.0057556974,-0.015006125,0.015369594,0.031087644,0.029368788,-0.0030592617,-0.0097228335
LSO,2016,-0.04905791,-0.11910614,-0.00960947,-0.004252058,0.09453285,0.17429882,-0.03267968,-0.040215064,-0.0031857283,-0.010725468
LTU,2016,-0.06079053,-0.10182897,0.072588384,0.12485528,-0.0062048044,-0.008896085,-0.0051467596,-0.008949856,-0.00044624292,-0.005180387
LUX,2016,-0.93862534,-0.93563145,0.9409739,0.9422871,-0.001788582,-0.0052864132,-0.0005413999,-0.00073890266,-1.8569375e-05,-0.0006304406
LVA,2016,-0.02770142,-0.056857727,0.038498104,0.07858169,-0.004074714,-0.0051823673,-0.006089642,-0.011518504,-0.00063226064,-0.005023033
MAR,2016,-0.0005865668,-0.0028025922,-0.011624865,-0.008919553,0.12252581,0.21885121,-0.070670955,-0.10405174,-0.03964351,-0.103077374
MDA,2016,-0.0032666114,-0.041006055,0.16481657,0.16196671,-0.9156046,-0.8762885,0.7578742,0.7697721,-0.003819631,-0.014444291
MDV,2016,-0.000288045,-0.000952344,-0.011372608,-0.01226489,0.214697,0.38733912,-0.11586074,-0.14494717,-0.08717551,-0.22917466
MEX,2016,-0.004339527,-0.017758407,-0.051052973,-0.07270786,0.11987567,0.19898874,-0.061585832,-0.07422992,-0.0028972933,-0.034292668
MKD,2016,-0.0015277384,-0.014840194,-0.040432006,-0.069433406,0.1513685,0.23644453,-0.08989234,-0.08304726,-0.019516418,-0.069123596
MLI,2016,-0.0007312962,-0.0038856955,-0.002915684,-0.0016896954,0.050487638,0.05908829,-0.044059932,-0.047227655,-0.002780592,-0.006285278
MMR,2016,-0.00041445764,-0.00079640147,-0.040864434,-0.008209587,-0.2441404,-0.13087986,0.53003716,0.45145577,-0.24461778,-0.3115699
MNG,2016,-0.1508192,-0.35606074,0.072289035,0.10695554,0.121747494,0.266073,-0.042156644,-0.013820587,-0.0010606943,-0.0031471946
MOZ,2016,-0.0013038318,-0.004418541,-0.01627336,-0.021958454,0.16491002,0.35187894,-0.11666811,-0.23349118,-0.03066462,-0.092010744
MUS,2016,0.30782312,0.4528011,-0.014060941,-0.005257622,-0.2875325,-0.4367694,-0.0055368035,-0.0069107306,-0.00069288205,-0.0038632934
MWI,2016,-0.0017180125,-0.011974238,-0.004948074,-0.005086261,0.04492694,0.075642645,-0.03385835,-0.046999175,-0.0044024857,-0.011583016
MYS,2016,-0.0019099817,-0.02197471,-0.0054484596,-0.0033360664,0.07381046,0.19184303,-0.038974356,-0.070965014,-0.027477741,-0.0955672
NAM,2016,-0.042857718,-0.13408859,-0.021712208,-0.02462395,0.09328723,0.21374148,-0.024933731,-0.036654614,-0.0037835753,-0.018374344
NER,2016,-0.009059953,-0.051134575,-0.05657756,-0.092293456,0.19212216,0.36223674,-0.12043848,-0.18482284,-0.0060461573,-0.033985846
NGA,2016,-0.0009244647,-0.008852493,-0.0032660745,-0.002248457,0.035758495,0.036681294,-0.029589344,-0.02159445,-0.0019785536,-0.0039860024
NIC,2016,-0.0003605234,-0.000240053,-0.050882686,-0.03799265,0.59012496,0.7509099,-0.45129874,-0.46657303,-0.08758303,-0.24610418
NLD,2016,-0.058116235,-0.11407401,0.060208797,0.12419021,-0.00044038534,-0.0009097861,-0.0014832054,-0.0054827,-0.00016899002,-0.003723741
NOR,2016,0.011131287,0.020061195,-0.010716268,-0.015394414,-0.00033042592,-0.0039170412,-8.263256e-05,-0.00041068153,-2.058919e-06,-0.0003391695
NPL,2016,-0.08505404,-0.16192521,-0.013967255,-0.003081442,0.13353091,0.19882196,-0.032929312,-0.02892577,-0.0015803877,-0.004889624
NZL,2016,-0.039584126,-0.12748756,0.042446196,0.14772701,-0.0009811124,-0.0025572004,-0.001649592,-0.009124038,-0.00023128268,-0.008558213
PAK,2016,-0.00041599842,-0.005483263,-0.0035918807,-0.0013733681,0.07128179,0.12723374,-0.061319984,-0.09794374,-0.005953974,-0.022433335
PHL,2016,-0.0010001372,-0.007454708,-0.072586656,-0.0623673,-0.6119144,-0.581264,0.69699484,0.702277,-0.011493656,-0.05119088
PNG,2016,-0.0007000565,-0.0113076875,-0.0043512667,-0.0009895832,0.05974084,0.08382094,-0.051751774,-0.06312546,-0.0029377951,-0.008398238
POL,2016,-0.39997682,-0.63773507,-0.23804076,-0.10583833,-0.3213495,-0.22979978,0.96086556,0.9822379,-0.0014985133,-0.008864674
PRK,2016,-8.1366306e-07,-1.17715906e-07,-0.00010063844,-0.00014231523,-0.00040680403,-0.0005966975,-0.0568789,-0.055688147,0.057387114,0.05642724
PRT,2016,0.12762022,0.13478291,-0.09622826,-0.058314946,-0.028463118,-0.0715407,-0.002838104,-0.0030286857,-9.0665286e-05,-0.0018986498
PRY,2016,-0.0020129208,-0.0117271105,-0.022868324,-0.025711855,0.09112406,0.13117462,-0.06393058,-0.0728089,-0.0023122565,-0.020926747
ROU,2016,-0.2539248,-0.56343853,0.20318523,0.38166118,-0.03540203,0.06508958,0.08756021,0.12460793,-0.0014186687,-0.007920152
RUS,2016,-0.00022693709,-0.0006724417,-0.03844664,-0.072545916,-0.2152314,-0.19150043,-0.40712726,-0.33700606,0.6610323,0.60172474
RWA,2016,-0.00014693066,-0.00016746529,-0.00371853,-0.015801817,-0.066646986,-0.09994863,0.8922953,0.71946573,-0.8217829,-0.6035479
SDN,2016,-1.3439242e-05,-2.8413563e-06,-0.0011362581,-0.00046339218,-0.01104626,-0.03004139,-0.23489302,-0.37595174,0.24708897,0.40645933
SEN,2016,-0.023505153,-0.09057233,0.9520629,0.91553086,-0.89553577,-0.76161486,-0.028814279,-0.04339534,-0.0042077014,-0.019948343
SLE,2016,-0.0009972486,-0.0061339955,-0.0027366055,-0.0022966862,0.031662464,0.041334152,-0.02351318,-0.0233213,-0.004415459,-0.00958218
SOM,2016,-1.912581e-05,-6.341151e-06,-0.004796769,-0.0007299449,-0.0011164623,-0.0013420647,0.46141762,0.31729048,-0.4554853,-0.31521213
SRB,2016,-0.0034904839,-0.035522334,-0.033450007,-0.06260534,0.11254656,0.21240407,-0.067821115,-0.07665946,-0.007784947,-0.037617043
SWE,2016,0.025840938,0.03333175,-0.025104135,-0.027168544,-0.00054259883,-0.005006931,-0.00018999024,-0.0006555396,-4.3177315e-06,-0.0005006907
SWZ,2016,-1.8281207e-05,-6.617371e-06,-0.0015100708,-0.0016152821,-0.002384683,-0.007892101,-0.12629464,-0.20319887,0.1302076,0.21271288
SYC,2016,-0.043410182,-0.14392477,-0.016786978,-0.030587913,0.07672328,0.23217809,-0.00934662,-0.024850106,-0.0071795965,-0.03281526
SYR,2016,-1.5524478e-06,-2.267229e-08,-0.0005033833,-0.000110986286,-0.00029647982,-0.0007611894,-0.26565996,-0.19397223,0.26646137,0.1948443
TCD,2016,-7.298119e-05,-1.34425245e-05,-0.002194687,-0.00047039613,-0.24612005,-0.36362636,-0.21479727,-0.24709374,0.46318498,0.6112039
TGO,2016,-0.0005506598,-0.0016437771,-0.0022496989,-0.002398045,0.0351758,0.056169808,-0.02392296,-0.03535777,-0.008452479,-0.01677023
THA,2016,-4.283064e-05,-4.2714088e-05,-0.010326867,-0.0057642907,-0.008468385,-0.01239362,0.66210395,0.71398085,-0.6432659,-0.6957802
TJK,2016,-3.286995e-06,-7.4878466e-07,-0.0017277545,-0.0011587432,-0.0033472737,-0.0068107476,0.51757085,0.5832536,-0.5124925,-0.57528335
TKM,2016,-1.0505984e-06,-9.121593e-08,-0.0004863005,-0.0006703362,-0.00042159858,-0.00091461325,-0.24106975,-0.1388431,0.24197882,0.14042825
TTO,2016,0.036423266,0.110699475,-0.015473147,-0.01264711,-0.019570868,-0.08924827,-0.0013337553,-0.005734999,-4.53669e-05,-0.0030690024
TUN,2016,-0.0046373457,-0.15013486,-0.026048211,-0.010571895,0.05231458,0.17965335,-0.020073777,-0.013524218,-0.0015552274,-0.0054224287
TUR,2016,-0.00019614832,-0.0007926909,-0.0074340957,-0.007517313,-0.4325424,-0.3995851,0.78077656,0.8185462,-0.34060395,-0.41065106
TWN,2016,-0.23178767,-0.23954679,0.29512674,0.32805377,-0.048013415,-0.05714395,-0.014883943,-0.02030341,-0.00044170136,-0.011059554
TZA,2016,-0.004797039,-0.019340798,-0.015002115,-0.032108463,-0.026918232,0.13264376,0.07050554,0.0027424395,-0.023788208,-0.083936974
UGA,2016,-0.00053093355,-0.00064262864,-0.008727386,-0.010318427,0.22664249,0.37449682,-0.111004986,-0.19724885,-0.10637926,-0.166287
UKR,2016,-0.00090847124,-0.010745049,-0.047433726,-0.06568444,0.26902205,0.30317813,-0.19471648,-0.15066043,-0.025963413,-0.076088235
URY,2016,-0.0037952152,-0.0010692638,0.0051820874,0.00775218,-0.00013966038,-0.000103038496,-0.0011161264,-0.005906604,-0.00013102437,-0.00067330594
USA,2016,-0.66619855,-0.70704347,0.68884456,0.7494305,-0.018174455,-0.03516817,-0.004370466,-0.0046809413,-0.00010117099,-0.002537886
UZB,2016,-4.1608487e-06,-2.4753679e-06,-0.00094686623,-0.0017903304,-0.00459714,-0.0112594,0.81475794,0.85466963,-0.80920976,-0.8416174
VEN,2016,-0.0003535005,-8.7221284e-05,-0.06517026,-0.037486628,-0.17212148,-0.10244626,0.44817194,0.5667716,-0.21052669,-0.42675167
VNM,2016,-0.00046342198,-0.002518837,-0.0065482426,-0.009625809,-0.2048902,-0.13009104,-0.08393303,-0.16065381,0.29583496,0.30288965
YEM,2016,-3.6462243e-06,-3.7216182e-07,-0.0013504458,-0.00026477565,-0.0002161423,-0.00021974121,0.4938329,0.40770328,-0.49226263,-0.4072184
ZAF,2016,-0.071603805,-0.19860761,-0.013364399,-0.0048027653,0.10636622,0.2155087,-0.020327391,-0.009731805,-0.0010705647,-0.002366556
ZMB,2016,-0.002125511,-0.0058759376,-0.04387385,-0.05290796,-0.6675514,-0.42087954,0.76984614,0.6371995,-0.056295317,-0.15753612
ZWE,2016,-0.00031503584,-0.00037336213,-0.0032779998,-0.0047876206,0.1799348,0.27391005,-0.06200969,-0.119227834,-0.11433207,-0.14952126
AFG,2017,-9.4569616e-05,-0.00014239017,-0.006455688,-0.0016260934,0.44968587,0.62676203,-0.36150983,-0.4894523,-0.08162581,-0.13554138
ALB,2017,-0.013339847,-0.085491166,-0.023261258,-0.012332884,0.108855546,0.14341027,-0.06993579,-0.037631582,-0.0023187501,-0.007954625
ARE,2017,-4.637019e-05,-1.876542e-05,-0.0072817653,-0.009096551,-0.00036773432,-0.0002556856,-0.16345677,-0.13603437,0.17115265,0.14540541
ARG,2017,0.526371,0.42837554,-0.18575008,-0.1800533,-0.3004511,-0.21001053,-0.039154842,-0.02526309,-0.0010149265,-0.013048558
ARM,2017,-0.0005411651,-0.007247609,-0.009319007,-0.020628074,-0.8928755,-0.8607993,0.9142363,0.92340815,-0.011500615,-0.034733176
AUS,2017,-0.82274485,-0.85144657,0.82573867,0.86672914,-0.0022684042,-0.009176415,-0.00068036554,-0.0028089723,-4.4993867e-05,-0.0032971043
AZE,2017,-9.80673e-06,-4.1464477e-06,-0.0071808263,-0.006614947,-0.0049878503,-0.0072309305,0.2837571,0.44934916,-0.27157858,-0.4354991
BDI,2017,-2.2138453e-05,-6.894013e-06,-0.000784715,-0.0010071185,0.043437846,-0.012087449,0.07234502,-0.14092307,-0.11497593,0.15402442
BEL,2017,0.03231752,0.043733776,-0.030397013,-0.030064082,-0.0015085636,-0.011748346,-0.00040254171,-0.0011574292,-9.424841e-06,-0.0007638555
BEN,2017,-0.018377334,-0.06048498,-0.030558681,-0.04357063,0.045784235,0.1311093,0.0056148134,-0.016537942,-0.0024629983,-0.010515756
BFA,2017,-0.010715898,-0.04239186,-0.015124974,-0.01155986,0.06437802,0.09994614,-0.03630501,-0.039218947,-0.0022321783,-0.0067755366
BGD,2017,-0.0001915715,-0.0011228883,-0.0014202491,-0.00047099407,0.092616856,0.18921834,-0.066107,-0.12824574,-0.024898108,-0.05937868
BGR,2017,-0.011185506,-0.040938444,0.14223677,0.1925866,-0.041429766,-0.031241132,-0.08553232,-0.092050016,-0.00408912,-0.028357001
BHR,2017,-1.3078578e-05,-4.5110983e-06,-0.001207585,-0.0009299436,-0.0018565679,-0.005914836,-0.1458404,-0.16902722,0.14891756,0.17587656
BIH,2017,-0.00325997,-0.035644494,-0.028173814,-0.017171698,0.1366846,0.13398832,-0.10051666,-0.063070595,-0.0047342163,-0.018101584
BLR,2017,-0.00017212995,-0.00050692,-0.015253,-0.06103479,-0.119126275,-0.09795174,-0.1866031,-0.18929273,0.32115436,0.34878618
BOL,2017,-0.005561238,-0.0049096853,0.7155616,0.6892509,-0.6067661,-0.47472006,-0.0936602,-0.12558052,-0.009574052,-0.08404064
BRA,2017,-0.04198754,-0.14759292,-0.11399893,-0.07323157,0.20319319,0.2629745,-0.04593263,-0.03108313,-0.001274101,-0.011066886
BTN,2017,-0.11063568,-0.39910614,-0.10904832,-0.04813852,0.26560426,0.6148268,-0.030537337,-0.06804273,-0.015383013,-0.099539444
BWA,2017,-0.13276452,-0.34765667,-0.06914749,-0.05740324,0.24877739,0.4940678,-0.0361464,-0.04437867,-0.010718934,-0.044629205
CAF,2017,-0.00029826484,-0.0004063853,-0.007795558,-0.002543935,0.406442,0.4786114,-0.29605514,-0.32642227,-0.1022931,-0.14923872
CAN,2017,0.11430907,0.077720344,-0.10618097,-0.05597246,-0.006467934,-0.016702645,-0.0015932504,-0.0029881247,-6.693976e-05,-0.002057109
CHE,2017,-0.000109786226,-2.3910201e-05,0.00057935715,0.003188312,-2.5684221e-06,-3.287982e-07,-0.0003891805,-0.0030809364,-7.775363e-05,-8.318789e-05
CHL,2017,-0.19933698,-0.19753173,0.22686666,0.3224489,-0.0117841065,-0.10195008,-0.015467932,-0.016982784,-0.00027767866,-0.0059843515
CIV,2017,-0.0030751093,-0.01219287,0.1646057,0.14461067,-0.09831762,0.0663116,-0.036675617,-0.098653056,-0.026537377,-0.10007637
CMR,2017,-0.00022709918,-0.00029739807,-0.0015393513,-0.0012972488,0.17081487,0.2801212,-0.08721777,-0.14691533,-0.08183061,-0.13161117
